ACO2	IDH3A
ACO2	KIAA0664
ACO2	MAPK1
ACO2	PFKM
ACO2	PSMD4
ACO2	PSMD8
ACO2	RAB6B
ACO2	SUMO4
ACO2	TUBA4A
ACOT7	ATXN1
ACOX1	SCP2
ACOX1	SLC2A4
ACOX3	SMURF2
ACP1	BTAF1
ACP1	CTNNB1
ACP1	EPB41
ACP1	EPHA2
ACP1	EPHB1
ACP1	EPHB2
ACP1	FABP4
ACP1	FNBP1L
ACP1	FYN
ACP1	IKBKE
ACP1	INSR
ACP1	KDR
ACP1	LCK
ACP1	MRPL20
ACP1	PAK2
ACP1	RNF220
ACP1	SFMBT1
ACP1	SPTAN1
ACP1	TNIK
ACP1	VHL
ACP1	ZAP70
ACP5	CENPA
ACP5	EGR2
ACP5	GPC4
ACP5	MAPK9
ACP5	PDCD5
ACP5	RPA2
ACP5	SNRNP40
ACP5	SPP1
ACP5	TNFSF10
ACP5	ZBTB16
ACP6	CENPA
ACP6	CGN
ACP6	DHCR7
ACP6	DHX36
ACP6	ENSG00000176533
ACP6	ERH
ACP6	ESRRB
ACP6	EWSR1
ACP6	ILK
ACP6	LIMS1
ACP6	PARVA
ACP6	RGS10
ACP6	RSU1
ACP6	RUVBL2
ACPP	ERBB2
ACPP	SHBG
ACR	SERPINA5
ACR	ZP2
ACR	ZP3
ACSBG1	TAF10
ACSL4	PPP6C
ACSL4	TNPO1
ACSL6	PHYH
ACSS2	UPF1
ACTA1	ACTR10
ACTA1	ACTR1B
ACTA1	ADSS
ACTA1	AFAP1
ACTA1	CCIN
ACTA1	CCT4
ACTA1	CCT5
ACTA1	CFL1
ACTA1	CLIC5
ACTA1	CNN1
ACTA1	CORO2B
ACTA1	COTL1
ACTA1	CTNND1
ACTA1	CTTN
ACTA1	CYFIP1
ACTA1	CYTH1
ACTA1	DLG1
ACTA1	DMD
ACTA1	DNMBP
ACTA1	DTNA
ACTA1	EGFR
ACTA1	ENSG00000126594
ACTA1	ENSG00000204472
ACTA1	EPB41
ACTA1	EPB41L2
ACTA1	EPS8
ACTA1	FGD4
ACTA1	FHOD1
ACTA1	FPGT
ACTA1	FSCN1
ACTA1	GAS2
ACTA1	GAS7
ACTA1	GC
ACTA1	GSN
ACTA1	HCLS1
ACTA1	HIP1R
ACTA1	IQGAP1
ACTA1	ITGA2
ACTA1	ITPKA
ACTA1	JUB
ACTA1	KIF23
ACTA1	KLHL20
ACTA1	LASP1
ACTA1	MACF1
ACTA1	MAP1A
ACTA1	MINPP1
ACTA1	MYL1
ACTA1	MYLK
ACTA1	MYO10
ACTA1	MYO6
ACTA1	MYO7A
ACTA1	MYO9B
ACTA1	NEXN
ACTA1	NR3C2
ACTA1	OCLN
ACTA1	PAK1
ACTA1	PARVA
ACTA1	PCYT1B
ACTA1	PFN1
ACTA1	PHACTR1
ACTA1	PLD1
ACTA1	POLR3H
ACTA1	PRKCA
ACTA1	PRKCD
ACTA1	PRKCE
ACTA1	RAC1
ACTA1	S100A1
ACTA1	S100A4
ACTA1	SMTN
ACTA1	SORBS1
ACTA1	SPRR1A
ACTA1	SPTA1
ACTA1	SPTBN2
ACTA1	TAGLN
ACTA1	TJP1
ACTA1	TLN1
ACTA1	TMSL1
ACTA1	TNNI1
ACTA1	TNNI3
ACTA1	TP53
ACTA1	TPM3
ACTA1	TRAF3
ACTA1	TTN
ACTA1	USP6NL
ACTA1	UTRN
ACTA1	VASP
ACTA1	VAV1
ACTA1	VCL
ACTA1	VIL1
ACTA1	XIRP1
ACTA2	ACTG2
ACTA2	BXDC2
ACTA2	CCT4
ACTA2	CCT5
ACTA2	CFL1
ACTA2	CREBBP
ACTA2	DDX21
ACTA2	DHX9
ACTA2	EBNA1BP2
ACTA2	EEF1AL7
ACTA2	EEF2
ACTA2	ENSG00000102391
ACTA2	ENSG00000126594
ACTA2	ENSG00000161016
ACTA2	ENSG00000182498
ACTA2	ENSG00000182754
ACTA2	EP300
ACTA2	FBL
ACTA2	GC
ACTA2	GNL3
ACTA2	H1FX
ACTA2	HIST1H1D
ACTA2	HIST1H2BM
ACTA2	HNRNPA1
ACTA2	HNRNPM
ACTA2	HNRNPU
ACTA2	IGF2BP1
ACTA2	ILF2
ACTA2	ILF3
ACTA2	LUC7L2
ACTA2	LYAR
ACTA2	MINK1
ACTA2	MYBBP1A
ACTA2	MYH9
ACTA2	MYL1
ACTA2	MYL12A
ACTA2	MYL6
ACTA2	MYOC
ACTA2	NAP1L1
ACTA2	NCL
ACTA2	NHP2L1
ACTA2	NOLC1
ACTA2	NOP56
ACTA2	NOP58
ACTA2	NPM1P21
ACTA2	PCYT1B
ACTA2	POLR3H
ACTA2	PRKCD
ACTA2	PWP1
ACTA2	RBM28
ACTA2	RPL10
ACTA2	RPL10A
ACTA2	RPL11
ACTA2	RPL12P6
ACTA2	RPL13
ACTA2	RPL13A
ACTA2	RPL14
ACTA2	RPL15
ACTA2	RPL18
ACTA2	RPL18A
ACTA2	RPL19
ACTA2	RPL21
ACTA2	RPL22
ACTA2	RPL23
ACTA2	RPL23A
ACTA2	RPL24
ACTA2	RPL26
ACTA2	RPL27
ACTA2	RPL27A
ACTA2	RPL28
ACTA2	RPL29
ACTA2	RPL3
ACTA2	RPL30
ACTA2	RPL31
ACTA2	RPL32
ACTA2	RPL35
ACTA2	RPL35A
ACTA2	RPL36
ACTA2	RPL37A
ACTA2	RPL39
ACTA2	RPL4
ACTA2	RPL5
ACTA2	RPL6
ACTA2	RPL7
ACTA2	RPL7A
ACTA2	RPLP0
ACTA2	RPLP1
ACTA2	RPLP2P3
ACTA2	RPS11
ACTA2	RPS12
ACTA2	RPS13
ACTA2	RPS14
ACTA2	RPS15
ACTA2	RPS15A
ACTA2	RPS16
ACTA2	RPS17
ACTA2	RPS2
ACTA2	RPS23
ACTA2	RPS24
ACTA2	RPS29
ACTA2	RPS3A
ACTA2	RPS6
ACTA2	RPS7
ACTA2	RPS8
ACTA2	RPS9
ACTA2	RSL1D1
ACTA2	SCYL2
ACTA2	SHBG
ACTA2	SLC25A5P8
ACTA2	SNTA1
ACTA2	SRP14
ACTA2	SRPK1
ACTA2	TCOF1
ACTA2	TMSL1
ACTA2	TOP1
ACTA2	TUBA1A
ACTA2	TUBB1
ACTA2	TUFM
ACTA2	U2AF1
ACTA2	U2AF2
ACTA2	WAS
ACTA2	WIPF1
ACTA2	YBX1
ACTB	ACTC1
ACTB	ACTG1
ACTB	ACTL6A
ACTB	ACTN4
ACTB	ALOX5
ACTB	ANAPC2
ACTB	ARID1A
ACTB	ARPC1B
ACTB	ATF7IP
ACTB	C20orf20
ACTB	CAP1
ACTB	CAPZA1
ACTB	CARM1
ACTB	CCT2
ACTB	CCT4
ACTB	CCT5
ACTB	CCT8
ACTB	CDK5R2
ACTB	CFL1
ACTB	CFL2
ACTB	CHD4
ACTB	CLIC4
ACTB	CLNS1A
ACTB	CNN2
ACTB	CORO1A
ACTB	COX16
ACTB	CPNE2
ACTB	CPNE4
ACTB	CSNK1A1
ACTB	CYFIP1
ACTB	DNM1
ACTB	DPF2
ACTB	DSTN
ACTB	DYNLL1
ACTB	EEF1AL7
ACTB	EMD
ACTB	ENSG00000125976
ACTB	ENSG00000126594
ACTB	EP400
ACTB	EPB49
ACTB	EZR
ACTB	FHL3
ACTB	FLII
ACTB	GAPDH
ACTB	GATAD2B
ACTB	GNA12
ACTB	GSN
ACTB	GTF2A1
ACTB	HCK
ACTB	HDAC1
ACTB	HDAC2
ACTB	HNRNPAB
ACTB	HNRNPC
ACTB	HNRNPU
ACTB	HSD17B4
ACTB	HSP90AB1
ACTB	HSPA1B
ACTB	HSPA4
ACTB	HSPA8
ACTB	ITGB2
ACTB	LAMA3
ACTB	LASP1
ACTB	LGALS13
ACTB	LMNA
ACTB	LMOD1
ACTB	LYN
ACTB	MAP1B
ACTB	MAP2
ACTB	MAPT
ACTB	MBD2
ACTB	MBD3
ACTB	MPP3
ACTB	MTA2
ACTB	MX1
ACTB	MYH10
ACTB	MYO18B
ACTB	MYO1E
ACTB	MYOC
ACTB	NCALD
ACTB	NCF1
ACTB	NCKAP1
ACTB	NCL
ACTB	NEBL
ACTB	NONO
ACTB	NOS2
ACTB	NPM1P21
ACTB	NRAP
ACTB	NT5E
ACTB	P2RX7
ACTB	PARP1
ACTB	PCYT1A
ACTB	PDLIM5
ACTB	PFDN1
ACTB	PFDN4
ACTB	PFN1
ACTB	PFN2
ACTB	PHACTR4
ACTB	PI4KA
ACTB	PLD1
ACTB	PLD2
ACTB	POLR2A
ACTB	PRKCD
ACTB	PTN
ACTB	PTPRB
ACTB	RAB4A
ACTB	RAC1
ACTB	RAC2
ACTB	RAD50
ACTB	RAN
ACTB	RBBP4
ACTB	ROCK2
ACTB	RUVBL1
ACTB	RUVBL2
ACTB	S100A11
ACTB	SCN10A
ACTB	SCYL1
ACTB	SHBG
ACTB	SMAD3
ACTB	SMAD9
ACTB	SMARCA4
ACTB	SMARCB1
ACTB	SMARCC1
ACTB	SMARCC2
ACTB	SMARCD1
ACTB	SMARCD2
ACTB	SMARCE1
ACTB	SPTAN1
ACTB	SSH1
ACTB	SSH2
ACTB	SSH3
ACTB	STX4
ACTB	SVIL
ACTB	SYN1
ACTB	SYN2
ACTB	TANC1
ACTB	TGM2
ACTB	TLE1
ACTB	TMSL1
ACTB	TNNI2
ACTB	TOP2B
ACTB	TPM1
ACTB	TPM2
ACTB	TPM3
ACTB	TRRAP
ACTB	VSNL1
ACTB	WASF1
ACTB	WASF2
ACTB	WASF3
ACTB	XPO6
ACTBL3	ACTG1
ACTBL3	MAPK1
ACTC1	ACTN4
ACTC1	ACTR2
ACTC1	AFAP1
ACTC1	BRP44L
ACTC1	CAPN1
ACTC1	CFL1
ACTC1	DMD
ACTC1	DYNLL1
ACTC1	EPB49
ACTC1	EZR
ACTC1	FPGT
ACTC1	FSCN1
ACTC1	GC
ACTC1	HSPB1
ACTC1	KLHL17
ACTC1	KPTN
ACTC1	LASP1
ACTC1	MIB2
ACTC1	MYLK
ACTC1	PLEC1
ACTC1	PPP1R9B
ACTC1	PRKCE
ACTC1	RNASE4
ACTC1	SCIN
ACTC1	SLC4A1
ACTC1	SYNE1
ACTC1	SYNE2
ACTC1	TWF1
ACTC1	WAS
ACTC1	WIPF1
ACTG1	ACTR5
ACTG1	ANAPC10
ACTG1	ANAPC2
ACTG1	ANK2
ACTG1	ANXA5
ACTG1	ATF7IP
ACTG1	BCAP31
ACTG1	CALM1
ACTG1	CAP1
ACTG1	CAP2
ACTG1	CAPZA2
ACTG1	CAPZA3
ACTG1	CAPZB
ACTG1	CCT6A
ACTG1	CCT7
ACTG1	CDC16
ACTG1	CDC23
ACTG1	CFL1
ACTG1	CFL2
ACTG1	CLTC
ACTG1	CORO1C
ACTG1	CSTF3
ACTG1	CYBB
ACTG1	DSTN
ACTG1	DYNLL1
ACTG1	EEF1AL7
ACTG1	EIF6
ACTG1	ENSG00000126594
ACTG1	ENSG00000212130
ACTG1	FHOD1
ACTG1	FPR1
ACTG1	GSN
ACTG1	GTF2E1
ACTG1	GTF3C3
ACTG1	H2AFX
ACTG1	HMGB1
ACTG1	HMGCS1
ACTG1	HSP90AB1
ACTG1	HSPA8
ACTG1	KAT5
ACTG1	LGALS13
ACTG1	LSP1
ACTG1	MAP1A
ACTG1	MAP3K4
ACTG1	MCM7
ACTG1	MORF4L1
ACTG1	MRPL3
ACTG1	MYH10
ACTG1	MYO1A
ACTG1	MYO1F
ACTG1	NEDD4L
ACTG1	NR3C2
ACTG1	OSBP
ACTG1	PCF11
ACTG1	PFN1
ACTG1	PFN2
ACTG1	PIP5K3
ACTG1	PLD1
ACTG1	PLEC1
ACTG1	PLS3
ACTG1	PMM2
ACTG1	PPP1R9A
ACTG1	PRSS23
ACTG1	PTPRO
ACTG1	PWP1
ACTG1	RAD1
ACTG1	RPL15
ACTG1	RPL23A
ACTG1	RPL30
ACTG1	RPL6
ACTG1	RPS13
ACTG1	RPS24
ACTG1	RPS3A
ACTG1	RRN3
ACTG1	RUVBL1
ACTG1	RUVBL2
